molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL2442182,CC(C)(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1CCCNC(=O)c1ccccc1,inactive,480.54000000000025,3.135600000000001,3.0,6.0,4.886056647693163
CHEMBL2442192,Cn1cnc(S(=O)(=O)NCCCn2c(C(C)(C)C)nc(C(=O)NCc3ccc(F)cc3)c(O)c2=O)c1,inactive,520.5870000000002,1.417599999999999,3.0,9.0,4.920818753952375
CHEMBL2442198,CC(C)(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1CCC[N-]S(=O)(=O)C1CC1.[Na+],intermediate,479.5540000000003,2.5715000000000003,2.0,7.0,5.045757490560675
CHEMBL2442194,CC(=O)Nc1ccc(S(=O)(=O)NCCCn2c(C(C)(C)C)nc(C(=O)NCc3ccc(F)cc3)c(O)c2=O)cc1,intermediate,573.6470000000003,2.6425,4.0,8.0,5.096910013008056
CHEMBL2442188,CCS(=O)(=O)NCCCn1c(C(C)(C)C)nc(C(=O)NCc2ccc(F)cc2)c(O)c1=O,intermediate,468.5510000000002,1.6448999999999996,3.0,7.0,5.154901959985743
CHEMBL2442184,CCC(=O)NCCCn1c(C(C)(C)C)nc(C(=O)NCc2ccc(F)cc2)c(O)c1=O,intermediate,432.4960000000001,2.2318000000000002,3.0,6.0,5.221848749616356
CHEMBL2442195,CC(C)(C)c1nc(C(=O)[N-]Cc2ccc(F)cc2)c(O)c(=O)n1CCCNC(=O)C1CC1.[Na+],intermediate,443.4990000000003,3.015900000000001,2.0,6.0,5.301029995663981
CHEMBL2442196,CCC(=O)NCCCn1c(C(C)(C)C)nc(C(=O)[N-]Cc2ccc(F)cc2)c(O)c1=O.[Na+],intermediate,431.4880000000001,3.0159000000000016,2.0,6.0,5.3979400086720375
CHEMBL2442191,CC(C)(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1CCCNC(=O)c1ccco1,intermediate,470.50100000000026,2.7286,3.0,7.0,5.522878745280337
CHEMBL2442181,CC(C)(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1CCCNC(=O)C1CC1,intermediate,444.5070000000003,2.2318,3.0,6.0,5.522878745280337
CHEMBL259780,CC(C)(C)c1nc(O)c(O)c(C(=O)NCc2ccc(F)cc2)n1,intermediate,319.336,2.2544000000000004,3.0,5.0,5.698970004336019
CHEMBL2442183,CC(=O)NCCCn1c(C(C)(C)C)nc(C(=O)NCc2ccc(F)cc2)c(O)c1=O,intermediate,418.46900000000016,1.841699999999999,3.0,6.0,5.698970004336019
CHEMBL218227,O=C(/C=C(\O)c1nc[nH]n1)c1ccc(Cc2ccc(F)cc2)o1,inactive,313.288,2.9094000000000015,2.0,5.0,4.958607314841775
CHEMBL2442286,COc1ccc2c(c1)cc(C(=O)CC(=O)C(=O)O)c1ccccc12,inactive,322.316,3.2281000000000013,1.0,4.0,4.494850021680094
CHEMBL2442285,COc1ccc2c(c1)cc(C(=O)CC(=O)C(=O)O)c1c(F)cccc12,inactive,340.306,3.3672000000000013,1.0,4.0,4.356547323513812
CHEMBL2442284,O=C(O)C(=O)CC(=O)c1ccc2ccc3c(Cl)cccc3c2c1,inactive,326.73500000000007,3.8729000000000022,1.0,3.0,4.958607314841775
CHEMBL2442283,O=C(O)C(=O)CC(=O)c1ccc2c(ccc3c(Cl)cccc32)c1,inactive,326.73500000000007,3.8729000000000022,1.0,3.0,4.721246399047171
CHEMBL2442282,O=C(O)C(=O)CC(=O)c1ccc2c(ccc3ccc(Cl)cc32)c1,intermediate,326.73500000000007,3.8729000000000022,1.0,3.0,5.301029995663981
CHEMBL2442281,O=C(O)C(=O)CC(=O)c1ccc2c(ccc3cc(Cl)ccc32)c1,inactive,326.73500000000007,3.8729000000000022,1.0,3.0,4.920818753952375
CHEMBL2442280,O=C(O)C(=O)CC(=O)c1ccc2ccc3cc(F)ccc3c2c1F,inactive,328.27000000000004,3.497700000000002,1.0,3.0,4.200659450546418
CHEMBL2442279,O=C(O)C(=O)CC(=O)c1ccc2ccc3ccccc3c2c1F,inactive,310.2800000000001,3.358600000000002,1.0,3.0,4.080921907623926
CHEMBL2442278,O=C(O)C(=O)CC(=O)c1ccc2c(ccc3c(F)cccc32)c1,inactive,310.28000000000003,3.358600000000002,1.0,3.0,4.455931955649724
CHEMBL2440140,O=C(O)C(=O)CC(=O)c1ccc2ccc3c(F)cccc3c2c1,inactive,310.28000000000003,3.358600000000002,1.0,3.0,4.958607314841775
CHEMBL218227,O=C(/C=C(\O)c1nc[nH]n1)c1ccc(Cc2ccc(F)cc2)o1,active,313.288,2.9094000000000015,2.0,5.0,6.221848749616356
CHEMBL2442286,COc1ccc2c(c1)cc(C(=O)CC(=O)C(=O)O)c1ccccc12,intermediate,322.316,3.2281000000000013,1.0,4.0,5.522878745280337
CHEMBL2442285,COc1ccc2c(c1)cc(C(=O)CC(=O)C(=O)O)c1c(F)cccc12,intermediate,340.306,3.3672000000000013,1.0,4.0,5.221848749616356
CHEMBL2442284,O=C(O)C(=O)CC(=O)c1ccc2ccc3c(Cl)cccc3c2c1,intermediate,326.73500000000007,3.8729000000000022,1.0,3.0,5.920818753952375
CHEMBL2442283,O=C(O)C(=O)CC(=O)c1ccc2c(ccc3c(Cl)cccc32)c1,intermediate,326.73500000000007,3.8729000000000022,1.0,3.0,5.3979400086720375
CHEMBL2442282,O=C(O)C(=O)CC(=O)c1ccc2c(ccc3ccc(Cl)cc32)c1,intermediate,326.73500000000007,3.8729000000000022,1.0,3.0,5.886056647693163
CHEMBL2442281,O=C(O)C(=O)CC(=O)c1ccc2c(ccc3cc(Cl)ccc32)c1,intermediate,326.73500000000007,3.8729000000000022,1.0,3.0,5.853871964321762
CHEMBL2442280,O=C(O)C(=O)CC(=O)c1ccc2ccc3cc(F)ccc3c2c1F,intermediate,328.27000000000004,3.497700000000002,1.0,3.0,5.096910013008056
CHEMBL2442279,O=C(O)C(=O)CC(=O)c1ccc2ccc3ccccc3c2c1F,inactive,310.2800000000001,3.358600000000002,1.0,3.0,4.200659450546418
CHEMBL2442278,O=C(O)C(=O)CC(=O)c1ccc2c(ccc3c(F)cccc32)c1,intermediate,310.28000000000003,3.358600000000002,1.0,3.0,5.3979400086720375
CHEMBL2440140,O=C(O)C(=O)CC(=O)c1ccc2ccc3c(F)cccc3c2c1,intermediate,310.28000000000003,3.358600000000002,1.0,3.0,5.522878745280337
CHEMBL557770,O=C(O)C(=O)CC(=O)c1ccc(NC(=O)c2ccccc2)s1,intermediate,317.322,2.2268999999999997,2.0,5.0,5.721246399047171
CHEMBL254316,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,active,444.4230000000002,0.9115199999999997,3.0,9.0,8.154901959985743
CHEMBL3087331,O=C(/C=C/c1cccn1Cc1cc(Cl)cc(Cl)c1)CC(=O)C(=O)O,active,366.2000000000001,3.4693000000000023,1.0,4.0,6.013228265733755
CHEMBL3087330,O=C(/C=C/c1cccn1Cc1c(Cl)cccc1Cl)CC(=O)C(=O)O,active,366.2000000000001,3.4693000000000014,1.0,4.0,6.769551078621726
CHEMBL3087329,O=C(/C=C/c1cccn1Cc1ccc(Cl)cc1Cl)CC(=O)C(=O)O,intermediate,366.2000000000001,3.4693000000000023,1.0,4.0,5.309803919971486
CHEMBL3087328,O=C(/C=C/c1cccn1Cc1cc(F)cc(F)c1)CC(=O)C(=O)O,intermediate,333.2900000000001,2.4406999999999996,1.0,4.0,5.920818753952375
CHEMBL3087620,O=C(/C=C/c1cccn1Cc1ccc(F)c(F)c1)CC(=O)C(=O)O,intermediate,333.2900000000001,2.4406999999999996,1.0,4.0,5.795880017344075
CHEMBL3087619,O=C(/C=C/c1cccn1Cc1c(F)cccc1F)CC(=O)C(=O)O,active,333.2900000000001,2.4406999999999996,1.0,4.0,6.823908740944319
CHEMBL3087618,O=C(/C=C/c1cccn1Cc1cc(F)ccc1F)CC(=O)C(=O)O,active,333.2900000000001,2.4406999999999996,1.0,4.0,7.2839966563652006
CHEMBL3087617,O=C(/C=C/c1cccn1Cc1ccc(F)cc1F)CC(=O)C(=O)O,active,333.2900000000001,2.4406999999999996,1.0,4.0,7.376750709602099
CHEMBL3087616,O=C(/C=C/c1cccn1Cc1cccc(F)c1F)CC(=O)C(=O)O,active,333.2900000000001,2.4406999999999996,1.0,4.0,7.229147988357855
CHEMBL3087338,Cc1cc(C)cc(Cn2cccc2/C=C/C(=O)CC(=O)C(=O)O)c1,intermediate,325.3640000000001,2.7793400000000004,1.0,4.0,5.795880017344075
CHEMBL3087337,CCOc1ccccc1Cn1cccc1/C=C/C(=O)CC(=O)C(=O)O,active,341.3630000000001,2.5612000000000004,1.0,5.0,6.508638306165727
CHEMBL46032,COc1ccc(Cn2cccc2/C=C/C(=O)CC(=O)C(=O)O)cc1,intermediate,327.33600000000007,2.1711,1.0,5.0,5.3872161432802645
CHEMBL3087336,COc1ccccc1Cn1cccc1/C=C/C(=O)CC(=O)C(=O)O,active,327.33600000000007,2.1711,1.0,5.0,6.275724130399211
CHEMBL3087335,N#Cc1ccc(Cn2cccc2/C=C/C(=O)CC(=O)C(=O)O)cc1,intermediate,322.32000000000005,2.03418,1.0,5.0,5.769551078621726
CHEMBL3087334,N#Cc1cccc(Cn2cccc2/C=C/C(=O)CC(=O)C(=O)O)c1,active,322.32000000000005,2.03418,1.0,5.0,6.1249387366083
CHEMBL3087333,N#Cc1ccccc1Cn1cccc1/C=C/C(=O)CC(=O)C(=O)O,intermediate,322.32000000000005,2.0341799999999997,1.0,5.0,5.221848749616356
CHEMBL299873,O=C(/C=C/c1cccn1Cc1ccc(Cl)cc1)CC(=O)C(=O)O,intermediate,331.7550000000001,2.8159,1.0,4.0,5.3872161432802645
CHEMBL3087332,O=C(/C=C/c1cccn1Cc1cccc(Cl)c1)CC(=O)C(=O)O,active,331.7550000000001,2.8159,1.0,4.0,6.508638306165727
CHEMBL48573,O=C(/C=C/c1cccn1Cc1ccc(F)cc1)CC(=O)C(=O)O,active,315.3,2.3015999999999996,1.0,4.0,7.585026652029182
CHEMBL3087631,O=C(/C=C/c1cccn1Cc1cccc(F)c1)CC(=O)C(=O)O,active,315.3,2.3015999999999996,1.0,4.0,6.036212172654444
CHEMBL3087630,O=C(/C=C/c1cccn1Cc1ccccc1F)CC(=O)C(=O)O,active,315.3,2.3015999999999996,1.0,4.0,6.008773924307505
CHEMBL49363,Cc1ccc(Cn2cccc2/C=C/C(=O)CC(=O)C(=O)O)cc1,intermediate,311.337,2.4709200000000004,1.0,4.0,5.920818753952375
CHEMBL3087629,Cc1cccc(Cn2cccc2/C=C/C(=O)CC(=O)C(=O)O)c1,intermediate,311.33700000000005,2.4709199999999996,1.0,4.0,5.886056647693163
CHEMBL3087628,Cc1ccccc1Cn1cccc1/C=C/C(=O)CC(=O)C(=O)O,active,311.33700000000005,2.4709200000000004,1.0,4.0,6.769551078621726
CHEMBL49201,O=C(/C=C/c1cccn1Cc1ccccc1)CC(=O)C(=O)O,active,297.31,2.1625,1.0,4.0,7.045757490560675
CHEMBL3087627,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1cc(Cl)cc(Cl)c1,intermediate,394.25400000000013,3.9478000000000026,0.0,5.0,5.096910013008056
CHEMBL3087626,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1c(Cl)cccc1Cl,intermediate,394.25400000000013,3.9478000000000035,0.0,5.0,5.769551078621726
CHEMBL3087625,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1ccc(Cl)cc1Cl,inactive,394.25400000000013,3.9478000000000035,0.0,5.0,3.9546770212133424
CHEMBL3087624,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1cc(F)cc(F)c1,active,361.34400000000005,2.919200000000001,0.0,5.0,6.309803919971486
CHEMBL3087623,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1ccc(F)c(F)c1,active,361.34400000000005,2.919200000000001,0.0,5.0,6.221848749616356
CHEMBL3087622,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1c(F)cccc1F,intermediate,361.34400000000005,2.919200000000001,0.0,5.0,5.3979400086720375
CHEMBL3087621,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1cc(F)ccc1F,active,361.34400000000005,2.919200000000001,0.0,5.0,6.346787486224656
CHEMBL3085796,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1ccc(F)cc1F,active,361.34400000000005,2.919200000000001,0.0,5.0,6.0
CHEMBL3087790,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1cccc(F)c1F,active,361.34400000000005,2.919200000000001,0.0,5.0,6.275724130399211
CHEMBL3087789,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1cc(C)cc(C)c1,inactive,353.4180000000001,3.2578400000000016,0.0,5.0,4.721246399047171
CHEMBL3087788,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1ccccc1OCC,inactive,369.41700000000014,3.0397000000000016,0.0,6.0,4.920818753952375
CHEMBL49473,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1ccc(OC)cc1,inactive,355.3900000000001,2.6496000000000004,0.0,6.0,3.958607314841775
CHEMBL3087787,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1ccccc1OC,inactive,355.3900000000001,2.6496000000000004,0.0,6.0,4.638272163982407
CHEMBL3087786,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1ccc(C#N)cc1,inactive,350.3740000000001,2.5126800000000005,0.0,6.0,3.9546770212133424
CHEMBL3087785,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1cccc(C#N)c1,inactive,350.3740000000001,2.5126800000000005,0.0,6.0,4.886056647693163
CHEMBL3087635,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1ccccc1C#N,intermediate,350.3740000000001,2.5126800000000005,0.0,6.0,5.045757490560675
CHEMBL417356,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1ccc(Cl)cc1,inactive,359.8090000000001,3.294400000000002,0.0,5.0,4.376750709602099
CHEMBL3087634,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1cccc(Cl)c1,intermediate,359.8090000000001,3.294400000000002,0.0,5.0,5.221848749616356
CHEMBL45578,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1ccc(F)cc1,inactive,343.35400000000004,2.780100000000001,0.0,5.0,4.008773924307505
CHEMBL3087633,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1cccc(F)c1,inactive,343.35400000000004,2.780100000000001,0.0,5.0,4.958607314841775
CHEMBL3087632,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1ccccc1F,active,343.35400000000004,2.780100000000001,0.0,5.0,6.0
CHEMBL301161,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1ccc(C)cc1,inactive,339.3910000000001,2.949420000000001,0.0,5.0,3.9546770212133424
CHEMBL3087792,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1cccc(C)c1,intermediate,339.3910000000001,2.949420000000001,0.0,5.0,5.096910013008056
CHEMBL3087791,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1ccccc1C,inactive,339.3910000000001,2.949420000000001,0.0,5.0,4.494850021680094
CHEMBL48381,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1ccccc1,inactive,325.36400000000003,2.641000000000001,0.0,5.0,4.823908740944319
CHEMBL254316,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,active,444.4230000000002,0.9115199999999997,3.0,9.0,6.920818753952375
CHEMBL3099066,CC(C)=CCC1C(C)=CCc2c(O)ccc(O)c21,inactive,244.33399999999997,4.040100000000004,2.0,2.0,4.939302159646388
CHEMBL3099065,CC(C)=CCC1C(C)=CCc2c1ccc(O)c2O,inactive,244.33399999999997,4.040100000000004,2.0,2.0,4.954677021213342
CHEMBL3099064,CC(C)=CCCC1=CCc2ccc(O)c(O)c2C1,inactive,244.334,3.8692000000000037,2.0,2.0,4.872895201635193
CHEMBL3116306,NC(Cc1ccc(Cl)c(Cl)c1)(P(=O)(O)O)P(=O)(O)O,intermediate,350.031,1.503800000000001,5.0,3.0,5.154901959985743
CHEMBL34249,O=P(O)(O)C(O)(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,inactive,351.01500000000004,1.5373999999999999,5.0,3.0,4.455931955649724
CHEMBL3116306,NC(Cc1ccc(Cl)c(Cl)c1)(P(=O)(O)O)P(=O)(O)O,intermediate,350.031,1.503800000000001,5.0,3.0,5.154901959985743
CHEMBL34249,O=P(O)(O)C(O)(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,inactive,351.01500000000004,1.5373999999999999,5.0,3.0,4.455931955649724
CHEMBL3116306,NC(Cc1ccc(Cl)c(Cl)c1)(P(=O)(O)O)P(=O)(O)O,intermediate,350.031,1.503800000000001,5.0,3.0,5.154901959985743
CHEMBL34249,O=P(O)(O)C(O)(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,inactive,351.01500000000004,1.5373999999999999,5.0,3.0,4.455931955649724
CHEMBL3116306,NC(Cc1ccc(Cl)c(Cl)c1)(P(=O)(O)O)P(=O)(O)O,intermediate,350.031,1.503800000000001,5.0,3.0,5.154901959985743
CHEMBL34249,O=P(O)(O)C(O)(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,inactive,351.01500000000004,1.5373999999999999,5.0,3.0,4.455931955649724
CHEMBL3116307,O=P(O)(O)C(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,intermediate,335.016,2.2174000000000014,4.0,2.0,5.221848749616356
CHEMBL3116306,NC(Cc1ccc(Cl)c(Cl)c1)(P(=O)(O)O)P(=O)(O)O,intermediate,350.031,1.503800000000001,5.0,3.0,5.698970004336019
CHEMBL3116305,O=P(O)(O)C(O)(Cc1ccc(Cl)cc1)P(=O)(O)O,intermediate,316.57000000000005,0.8839999999999999,5.0,3.0,5.096910013008056
CHEMBL34249,O=P(O)(O)C(O)(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,intermediate,351.01500000000004,1.5373999999999999,5.0,3.0,5.346787486224656
CHEMBL3116307,O=P(O)(O)C(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,inactive,335.016,2.2174000000000014,4.0,2.0,3.6020599913279625
CHEMBL3116306,NC(Cc1ccc(Cl)c(Cl)c1)(P(=O)(O)O)P(=O)(O)O,intermediate,350.031,1.503800000000001,5.0,3.0,5.154901959985743
CHEMBL3116305,O=P(O)(O)C(O)(Cc1ccc(Cl)cc1)P(=O)(O)O,inactive,316.57000000000005,0.8839999999999999,5.0,3.0,3.6020599913279625
CHEMBL34249,O=P(O)(O)C(O)(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,inactive,351.01500000000004,1.5373999999999999,5.0,3.0,3.6020599913279625
CHEMBL3116308,O=P(O)(O)C(Cc1ccc(Cl)c(Cl)c1)(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,active,494.03100000000023,5.137100000000005,4.0,2.0,6.096910013008056
CHEMBL3116307,O=P(O)(O)C(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,intermediate,335.016,2.2174000000000014,4.0,2.0,5.301029995663981
CHEMBL3116306,NC(Cc1ccc(Cl)c(Cl)c1)(P(=O)(O)O)P(=O)(O)O,intermediate,350.031,1.503800000000001,5.0,3.0,5.698970004336019
CHEMBL3116305,O=P(O)(O)C(O)(Cc1ccc(Cl)cc1)P(=O)(O)O,intermediate,316.57000000000005,0.8839999999999999,5.0,3.0,5.221848749616356
CHEMBL34249,O=P(O)(O)C(O)(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,intermediate,351.01500000000004,1.5373999999999999,5.0,3.0,5.3979400086720375
CHEMBL3116308,O=P(O)(O)C(Cc1ccc(Cl)c(Cl)c1)(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,inactive,494.03100000000023,5.137100000000005,4.0,2.0,4.795880017344075
CHEMBL3116307,O=P(O)(O)C(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,inactive,335.016,2.2174000000000014,4.0,2.0,4.522878745280337
CHEMBL3116306,NC(Cc1ccc(Cl)c(Cl)c1)(P(=O)(O)O)P(=O)(O)O,intermediate,350.031,1.503800000000001,5.0,3.0,5.522878745280337
CHEMBL3116305,O=P(O)(O)C(O)(Cc1ccc(Cl)cc1)P(=O)(O)O,inactive,316.57000000000005,0.8839999999999999,5.0,3.0,4.376750709602099
CHEMBL34249,O=P(O)(O)C(O)(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,inactive,351.01500000000004,1.5373999999999999,5.0,3.0,4.346787486224656
CHEMBL3116308,O=P(O)(O)C(Cc1ccc(Cl)c(Cl)c1)(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,active,494.03100000000023,5.137100000000005,4.0,2.0,6.096910013008056
CHEMBL3116307,O=P(O)(O)C(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,intermediate,335.016,2.2174000000000014,4.0,2.0,5.301029995663981
CHEMBL3116306,NC(Cc1ccc(Cl)c(Cl)c1)(P(=O)(O)O)P(=O)(O)O,intermediate,350.031,1.503800000000001,5.0,3.0,5.698970004336019
CHEMBL3116305,O=P(O)(O)C(O)(Cc1ccc(Cl)cc1)P(=O)(O)O,intermediate,316.57000000000005,0.8839999999999999,5.0,3.0,5.301029995663981
CHEMBL34249,O=P(O)(O)C(O)(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,intermediate,351.01500000000004,1.5373999999999999,5.0,3.0,5.301029995663981
CHEMBL3116308,O=P(O)(O)C(Cc1ccc(Cl)c(Cl)c1)(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,inactive,494.03100000000023,5.137100000000005,4.0,2.0,4.698970004336019
CHEMBL3116307,O=P(O)(O)C(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,inactive,335.016,2.2174000000000014,4.0,2.0,4.522878745280337
CHEMBL3116306,NC(Cc1ccc(Cl)c(Cl)c1)(P(=O)(O)O)P(=O)(O)O,intermediate,350.031,1.503800000000001,5.0,3.0,5.154901959985743
CHEMBL3116305,O=P(O)(O)C(O)(Cc1ccc(Cl)cc1)P(=O)(O)O,inactive,316.57000000000005,0.8839999999999999,5.0,3.0,4.698970004336019
CHEMBL34249,O=P(O)(O)C(O)(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,inactive,351.01500000000004,1.5373999999999999,5.0,3.0,4.455931955649724
CHEMBL3116308,O=P(O)(O)C(Cc1ccc(Cl)c(Cl)c1)(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,inactive,494.03100000000023,5.137100000000005,4.0,2.0,3.3010299956639813
CHEMBL3116307,O=P(O)(O)C(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,inactive,335.016,2.2174000000000014,4.0,2.0,3.3010299956639813
CHEMBL3116306,NC(Cc1ccc(Cl)c(Cl)c1)(P(=O)(O)O)P(=O)(O)O,inactive,350.031,1.503800000000001,5.0,3.0,3.3010299956639813
CHEMBL3116305,O=P(O)(O)C(O)(Cc1ccc(Cl)cc1)P(=O)(O)O,inactive,316.57000000000005,0.8839999999999999,5.0,3.0,3.3010299956639813
CHEMBL34249,O=P(O)(O)C(O)(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,inactive,351.01500000000004,1.5373999999999999,5.0,3.0,3.3010299956639813
CHEMBL3116308,O=P(O)(O)C(Cc1ccc(Cl)c(Cl)c1)(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,inactive,494.03100000000023,5.137100000000005,4.0,2.0,4.0
CHEMBL3116307,O=P(O)(O)C(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,inactive,335.016,2.2174000000000014,4.0,2.0,3.886056647693163
CHEMBL3116306,NC(Cc1ccc(Cl)c(Cl)c1)(P(=O)(O)O)P(=O)(O)O,inactive,350.031,1.503800000000001,5.0,3.0,3.5917600346881504
CHEMBL3116305,O=P(O)(O)C(O)(Cc1ccc(Cl)cc1)P(=O)(O)O,inactive,316.57000000000005,0.8839999999999999,5.0,3.0,4.154901959985743
CHEMBL34249,O=P(O)(O)C(O)(Cc1ccc(Cl)c(Cl)c1)P(=O)(O)O,inactive,351.01500000000004,1.5373999999999999,5.0,3.0,3.8239087409443187
CHEMBL1978342,O=C(c1ccccc1)c1ccc(C(c2c(O)c3ccccc3oc2=O)c2c(O)c3ccccc3oc2=O)cc1,inactive,516.5050000000003,5.721800000000005,2.0,7.0,4.568636235841013
CHEMBL1978342,O=C(c1ccccc1)c1ccc(C(c2c(O)c3ccccc3oc2=O)c2c(O)c3ccccc3oc2=O)cc1,inactive,516.5050000000003,5.721800000000005,2.0,7.0,4.7447274948966935
CHEMBL477328,O=C(CN1CCCC1)Nc1ccc(Cc2ccc(NC(=O)CN3CCCC3)cc2)cc1,intermediate,420.5570000000003,3.346000000000002,2.0,4.0,5.137272471682025
CHEMBL30922,COC(=O)[C@H](COC(=O)/C=C/c1ccc(OC(C)=O)c(OC(C)=O)c1)NC(=O)/C=C/c1ccc(OC(C)=O)c(OC(C)=O)c1,intermediate,611.5560000000003,2.3154000000000003,1.0,13.0,5.522878745280337
CHEMBL30922,COC(=O)[C@H](COC(=O)/C=C/c1ccc(OC(C)=O)c(OC(C)=O)c1)NC(=O)/C=C/c1ccc(OC(C)=O)c(OC(C)=O)c1,intermediate,611.5560000000003,2.3154000000000003,1.0,13.0,5.522878745280337
CHEMBL3125969,COc1cccc2cc(C(=O)NCc3ccc(F)cc3F)c(=O)n(O)c12,inactive,360.31600000000003,2.4555999999999996,2.0,5.0,3.4775557664936803
CHEMBL3125968,O=C(NCc1ccc(F)cc1F)c1cc2ccccc2n(O)c1=O,inactive,330.2900000000001,2.447,2.0,4.0,4.705533773838407
CHEMBL3125975,O=C(NCc1ccc(F)cc1F)c1c(O)c2cccnc2[nH]c1=O,intermediate,331.278,1.8368999999999998,3.0,4.0,5.1487416512809245
CHEMBL3125974,O=C(NCc1ccc(F)c(F)c1)c1c(O)c2cccnc2[nH]c1=O,intermediate,331.278,1.8368999999999998,3.0,4.0,5.0915149811213505
CHEMBL3125973,O=C(NCc1ccc(F)c(Cl)c1)c1c(O)c2cccnc2[nH]c1=O,intermediate,347.73300000000006,2.3511999999999995,3.0,4.0,5.107905397309519
CHEMBL3125972,O=C(NCc1ccc(F)cc1F)c1c(O)c2cccnc2n(O)c1=O,active,347.27700000000004,1.5475999999999999,3.0,6.0,7.259637310505756
CHEMBL3125971,O=C(NCc1ccc(F)c(F)c1)c1c(O)c2cccnc2n(O)c1=O,active,347.27700000000004,1.5475999999999999,3.0,6.0,7.3979400086720375
CHEMBL3125970,O=C(NCc1ccc(F)c(Cl)c1)c1c(O)c2cccnc2n(O)c1=O,active,363.7320000000001,2.0619,3.0,6.0,7.568636235841013
CHEMBL3125981,O=C(NCc1ccc(F)cc1F)c1cc2cccnc2n(O)c1=O,active,331.2780000000001,1.8419999999999994,2.0,5.0,7.3872161432802645
CHEMBL3125980,O=C(NCc1ccc(F)c(F)c1)c1cc2cccnc2n(O)c1=O,active,331.2780000000001,1.8419999999999994,2.0,5.0,7.769551078621726
CHEMBL3125979,O=C(NCc1ccc(F)c(Cl)c1)c1cc2cccnc2n(O)c1=O,active,347.73300000000006,2.3563,2.0,5.0,7.853871964321762
